tá̱ni	8
tibici	8
tibi	8
ta̱za	8
ta̱yoo	8
ta̱yaba	8
ta̱wuta̱	8
ta̱we̱	8
ta̱raaga	8
ta̱maanwyana	8
ta̱kasa	8
ta̱gaa	8
ta̱da̱ba	8
tashana	8
tapasa	8
takuna	8
tabáni	8
taagana	8
sushoo	8
sunda̱a̱tu	8
rukuta̱	8
ruhaki	8
rigijiga̱	8
pata	8
paan	8
nꞌta̱ruma	8
nꞌta̱	8
nꞌrukwanyan	8
nꞌra̱a̱	8
nꞌnje̱	8
nꞌga̱tu	8
nꞌaba	8
njé̱e̱	8
mꞌmaba	8
mo̱nshe̱n	8
mbata	8
ma̱a̱nwya̱ni	8
kuꞌnꞌara	8
kuꞌaꞌuba̱	8
kuyo̱n	8
kuta̱naa	8
kuta̱ha̱mba̱ga̱	8
kushiikwa	8
kota̱ga̱na̱	8
korogo	8
kiigudu	8
kashi	8
kagura̱	8
jwara̱gagana	8
iyaagi	8
imbata	8
ibwa	8
hwaanyan	8
huza̱a̱ga̱	8
husana	8
hura̱ga̱	8
hoogi	8
ha̱nka̱ri	8
hamba	8
hakaci	8
gáa	8
gwataagi	8
gidigi	8
diin	8
cina̱na̱	8
ciinha̱ni	8
buya̱a̱	8
bushii	8
buhwaanyan	8
bisa̱a̱ga̱	8
bina̱nna	8
awyamu	8
ashira̱	8
akandaga	8
akaca	8
agurubi	8
adaada	8
Zaka	8
Yisiti	8
Yansun	8
Uhuri	8
Toruwasu	8
Tasaloonika	8
Samiinu	8
Paaku	8
Mahooshi	8
Hunrana	8
Buꞌa̱	8
Bushikaa	8
Bushiinhin	8
Buroodi	8
Bugyama	8
Biꞌundu	8
Bisa̱	8
Baitalaami	8
Ashi	8
Arooma	8
Andaraawa	8
Abaaba	8
ꞌwa̱ta̱gi	7
zuba	7
zha̱a̱nta̱ni	7
zha̱a̱nta̱na̱	7
zhaaga	7
yoo	7
ye̱e̱	7
yami	7
yaburagi	7
xbuyansun	7
xbunda̱i	7
xbinje̱	7
xashi	7
xakwane̱	7
wyansun	7
vwainvwain	7
uꞌwe̱e̱	7
uyo̱n	7
uja̱a̱	7
ujaa	7
ta̱shapa	7
ta̱re̱e̱	7
taꞌnꞌgana	7
ta̱ndaaki	7
ta̱na̱a̱	7
ta̱hunrana	7
ta̱hin	7
ta̱hibwa	7
ta̱ha̱ni	7
ta̱ha̱nga	7
ta̱hange̱	7
ta̱goki	7
ta̱ge̱	7
ta̱duwa̱na̱	7
ta̱báni	7
tare̱	7
taraa	7
taha̱nga	7
tagaa	7
tada̱ba	7
tabísa̱gi	7
tabishi	7
tabisa̱	7
taaga	7
suꞌuya̱	7
suhwaa	7
sa̱pi	7
ruzhanna	7
ruru	7
riinshina̱	7
rigijigi	7
pitila	7
nꞌta̱maanwyana	7
nꞌsa̱nka̱ri	7
nꞌribici	7
nꞌja̱a̱	7
nꞌhuunruun	7
nꞌga̱a̱	7
nꞌgaga	7
ngiswan	7
ndupa	7
na̱nnda̱ree	7
na̱ma	7
mꞌpa̱	7
mꞌmaya̱nu	7
munsan	7
me̱mi	7
mayata	7
mawuna̱na̱	7
mata̱	7
mapa	7
manda	7
maga̱gaaga	7
kuubwaa	7
kuta̱a̱	7
kuswa	7
kusu	7
kura	7
kuharuwa	7
kuda̱gahinaa	7
kuda̱gagi	7
kota̱na̱	7
koopi	7
kinaa	7
kasuwa	7
kasooja	7
kaka	7
iꞌnꞌjwarigi	7
iꞌa̱ri	7
iza	7
iyaagagi	7
inro̱n	7
ijwara̱ga	7
ihuri	7
ibishi	7
híike	7
hwa	7
huwo	7
huwa̱ga̱	7
hura̱ni	7
